Time,Degree,Velocity,Electromagnet_1_Clutch,Electromagnet_2_Clutch
0.87,0.24,48.00,0,1
6.30,0.24,0.00,0,1
11.70,0.24,0.00,0,1
16.99,0.24,0.00,0,1
22.40,0.24,0.00,0,1
27.83,0.24,0.00,0,1
33.32,0.24,0.00,0,1
38.76,0.24,0.00,0,1
44.19,0.24,0.00,0,1
49.62,0.24,0.00,0,1
55.06,0.24,0.00,0,1
60.49,0.24,0.00,0,1
65.93,0.24,0.00,0,1
71.37,0.24,0.00,0,1
76.84,0.24,0.00,0,1
82.28,0.24,0.00,0,1
87.71,0.24,0.00,0,1
93.15,0.24,0.00,0,1
98.46,0.24,0.00,0,1
103.75,0.24,0.00,0,1
109.21,0.24,0.00,0,1
114.63,0.24,0.00,0,1
119.81,0.24,0.00,0,1
124.97,0.24,0.00,0,1
130.14,0.24,0.00,0,1
135.30,0.24,0.00,0,1
140.46,0.24,0.00,0,1
145.62,0.24,0.00,0,1
150.78,0.24,0.00,0,1
155.94,0.24,0.00,0,1
161.10,0.24,0.00,0,1
166.26,0.24,0.00,0,1
171.43,0.24,0.00,0,1
176.58,0.24,0.00,0,1
181.73,0.24,0.00,0,1
186.88,0.24,0.00,0,1
192.04,0.24,0.00,0,1
197.19,0.24,0.00,0,1
202.34,0.24,0.00,0,1
207.49,0.24,0.00,0,1
212.65,0.24,0.00,0,1
217.80,0.24,0.00,0,1
222.95,0.24,0.00,0,1
228.11,0.24,0.00,0,1
233.26,0.24,0.00,0,1
238.41,0.24,0.00,0,1
243.56,0.24,0.00,0,1
248.72,0.24,0.00,0,1
253.87,0.24,0.00,0,1
259.02,0.24,0.00,0,1
264.18,0.24,0.00,0,1
269.33,0.24,0.00,0,1
274.48,0.24,0.00,0,1
279.63,0.24,0.00,0,1
284.80,0.24,0.00,0,1
289.98,0.24,0.00,0,1
295.13,0.24,0.00,0,1
300.23,0.24,0.00,0,1
305.38,0.24,0.00,0,1
310.47,0.24,0.00,0,1
315.63,0.24,0.00,0,1
320.72,0.24,0.00,0,1
325.87,0.24,0.00,0,1
330.96,0.24,0.00,0,1
336.11,0.24,0.00,0,1
341.26,0.24,0.00,0,1
346.40,0.24,0.00,0,1
351.55,0.24,0.00,0,1
356.70,0.24,0.00,0,1
361.85,0.24,0.00,0,1
367.00,0.24,0.00,0,1
372.15,0.24,0.00,0,1
377.30,0.24,0.00,0,1
382.45,0.24,0.00,0,1
387.61,0.24,0.00,0,1
392.76,0.24,0.00,0,1
397.92,0.24,0.00,0,1
403.07,0.24,0.00,0,1
408.22,0.24,0.00,0,1
413.37,0.24,0.00,0,1
418.52,0.24,0.00,0,1
423.67,0.24,0.00,0,1
428.82,0.24,0.00,0,1
433.97,0.24,0.00,0,1
439.12,0.24,0.00,0,1
444.27,0.24,0.00,0,1
449.42,0.24,0.00,0,1
454.57,0.24,0.00,0,1
459.67,0.24,0.00,0,1
464.82,0.24,0.00,0,1
469.97,0.24,0.00,0,1
475.12,0.24,0.00,0,1
480.22,0.24,0.00,0,1
485.37,0.24,0.00,0,1
490.52,0.24,0.00,0,1
495.67,0.24,0.00,0,1
500.82,0.24,0.00,0,1
505.97,0.24,0.00,0,1
511.07,0.24,0.00,0,1
516.24,0.24,0.00,0,1
521.39,0.24,0.00,0,1
526.54,0.24,0.00,0,1
531.69,0.24,0.00,0,1
536.83,0.24,0.00,0,1
541.98,0.24,0.00,0,1
547.12,0.24,0.00,0,1
552.26,0.24,0.00,0,1
557.41,0.24,0.00,0,1
562.55,0.24,0.00,0,1
567.70,0.24,0.00,0,1
572.84,0.24,0.00,0,1
577.99,0.24,0.00,0,1
583.13,0.24,0.00,0,1
588.28,0.24,0.00,0,1
593.42,0.24,0.00,0,1
598.52,0.24,0.00,0,1
603.66,0.24,0.00,0,1
608.80,0.24,0.00,0,1
613.89,0.24,0.00,0,1
619.04,0.24,0.00,0,1
624.18,0.24,0.00,0,1
629.33,0.24,0.00,0,1
634.47,0.24,0.00,0,1
639.62,0.24,0.00,0,1
644.76,0.24,0.00,0,1
649.90,0.24,0.00,0,1
655.05,0.24,0.00,0,1
660.19,0.24,0.00,0,1
665.34,0.24,0.00,0,1
670.48,0.24,0.00,0,1
675.62,0.24,0.00,0,1
680.77,0.24,0.00,0,1
685.91,0.24,0.00,0,1
691.05,0.24,0.00,0,1
696.20,0.24,0.00,0,1
701.34,0.24,0.00,0,1
706.49,0.24,0.00,0,1
711.63,0.24,0.00,0,1
716.72,0.24,0.00,0,1
721.87,0.24,0.00,0,1
727.01,0.24,0.00,0,1
732.15,0.24,0.00,0,1
737.31,0.24,0.00,0,1
742.46,0.24,0.00,0,1
747.60,0.24,0.00,0,1
752.75,0.24,0.00,0,1
757.89,0.24,0.00,0,1
763.03,0.24,0.00,0,1
768.18,0.24,0.00,0,1
773.32,0.24,0.00,0,1
778.47,0.24,0.00,0,1
783.61,0.24,0.00,0,1
788.76,0.24,0.00,0,1
793.90,0.24,0.00,0,1
799.04,0.24,0.00,0,1
804.19,0.24,0.00,0,1
809.33,0.24,0.00,0,1
814.48,0.24,0.00,0,1
819.62,0.24,0.00,0,1
824.77,0.24,0.00,0,1
829.92,0.24,0.00,0,1
835.06,0.24,0.00,0,1
840.21,0.24,0.00,0,1
845.35,0.24,0.00,0,1
850.44,0.24,0.00,0,1
855.58,0.24,0.00,0,1
860.68,0.24,0.00,0,1
865.82,0.24,0.00,0,1
870.96,0.24,0.00,0,1
876.11,0.24,0.00,0,1
881.20,0.24,0.00,0,1
886.34,0.24,0.00,0,1
891.49,0.24,0.00,0,1
896.61,0.24,0.00,0,1
901.75,0.24,0.00,0,1
906.90,0.24,0.00,0,1
912.04,0.24,0.00,0,1
917.20,0.24,0.00,0,1
922.34,0.24,0.00,0,1
927.44,0.24,0.00,0,1
932.58,0.24,0.00,0,1
937.72,0.24,0.00,0,1
942.87,0.24,0.00,0,1
947.96,0.24,0.00,0,1
953.10,0.24,0.00,0,1
958.25,0.24,0.00,0,1
963.34,0.24,0.00,0,1
968.48,0.24,0.00,0,1
973.63,0.24,0.00,0,1
978.77,0.24,0.00,0,1
983.92,0.24,0.00,0,1
989.06,0.24,0.00,0,1
994.15,0.24,0.00,0,1
999.38,0.24,0.00,0,1
1004.52,0.24,0.00,0,1
1009.67,0.24,0.00,0,1
1014.81,0.24,0.00,0,1
1019.99,0.24,0.00,0,1
1025.13,0.24,0.00,0,1
1030.22,0.24,0.00,0,1
1035.36,0.24,0.00,0,1
1040.45,0.24,0.00,0,1
1045.60,0.24,0.00,0,1
1050.74,0.24,0.00,0,1
1055.88,0.24,0.00,0,1
1060.98,0.24,0.00,0,1
1066.12,0.24,0.00,0,1
1071.27,0.24,0.00,0,1
1076.41,0.24,0.00,0,1
1081.55,0.24,0.00,0,1
1086.70,0.24,0.00,0,1
1091.84,0.24,0.00,0,1
1096.93,0.24,0.00,0,1
1102.07,0.24,0.00,0,1
1107.17,0.24,0.00,0,1
1112.31,0.24,0.00,0,1
1117.47,0.24,0.00,0,1
1122.61,0.24,0.00,0,1
1127.70,0.24,0.00,0,1
1132.85,0.24,0.00,0,1
1137.99,0.24,0.00,0,1
1143.13,0.24,0.00,0,1
1148.28,0.24,0.00,0,1
1153.42,0.24,0.00,0,1
1158.57,0.24,0.00,0,1
1163.66,0.24,0.00,0,1
1168.80,0.24,0.00,0,1
1173.89,0.24,0.00,0,1
1179.04,0.24,0.00,0,1
1184.18,0.24,0.00,0,1
1189.32,0.24,0.00,0,1
1194.41,0.24,0.00,0,1
1199.56,0.24,0.00,0,1
1204.70,0.24,0.00,0,1
1209.86,0.24,0.00,0,1
1215.01,0.24,0.00,0,1
1220.15,0.24,0.00,0,1
1225.30,0.24,0.00,0,1
1230.44,0.24,0.00,0,1
1235.59,0.24,0.00,0,1
1240.73,0.24,0.00,0,1
1245.88,0.24,0.00,0,1
1251.02,0.24,0.00,0,1
1256.16,0.24,0.00,0,1
1261.31,0.24,0.00,0,1
1266.45,0.24,0.00,0,1
1271.60,0.24,0.00,0,1
1276.74,0.24,0.00,0,1
1281.89,0.24,0.00,0,1
1287.03,0.24,0.00,0,1
1292.18,0.24,0.00,0,1
1297.33,0.24,0.00,0,1
1302.48,0.24,0.00,0,1
1307.64,0.24,0.00,0,1
1312.80,0.24,0.00,0,1
1317.96,0.24,0.00,0,1
1323.11,0.24,0.00,0,1
1328.26,0.24,0.00,0,1
1333.41,0.24,0.00,0,1
1338.56,0.24,0.00,0,1
1343.71,0.24,0.00,0,1
1348.86,0.24,0.00,0,1
1354.01,0.24,0.00,0,1
1359.16,0.24,0.00,0,1
1364.31,0.24,0.00,0,1
1369.46,0.24,0.00,0,1
1374.61,0.24,0.00,0,1
1379.76,0.24,0.00,0,1
1384.91,0.24,0.00,0,1
1390.06,0.24,0.00,0,1
1395.21,0.24,0.00,0,1
1400.36,0.24,0.00,0,1
1405.52,0.24,0.00,0,1
1410.67,0.24,0.00,0,1
1415.82,0.24,0.00,0,1
1420.97,0.24,0.00,0,1
1426.12,0.24,0.00,0,1
1431.27,0.24,0.00,0,1
1436.42,0.24,0.00,0,1
1441.57,0.24,0.00,0,1
1446.72,0.24,0.00,0,1
1451.87,0.24,0.00,0,1
1457.03,0.24,0.00,0,1
1462.18,0.24,0.00,0,1
1467.33,0.24,0.00,0,1
1472.48,0.24,0.00,0,1
1477.63,0.24,0.00,0,1
1482.78,0.24,0.00,0,1
1487.93,0.24,0.00,0,1
1493.08,0.24,0.00,0,1
1498.23,0.24,0.00,0,1
1503.38,0.24,0.00,0,1
1508.53,0.24,0.00,0,1
1513.68,0.24,0.00,0,1
1518.85,0.24,0.00,0,1
1524.00,0.24,0.00,0,1
1529.15,0.24,0.00,0,1
1534.30,0.24,0.00,0,1
1539.45,0.24,0.00,0,1
1544.55,0.24,0.00,0,1
1549.70,0.24,0.00,0,1
1554.85,0.24,0.00,0,1
1560.00,0.24,0.00,0,1
1565.15,0.24,0.00,0,1
1570.30,0.24,0.00,0,1
1575.45,0.24,0.00,0,1
1580.60,0.24,0.00,0,1
1585.75,0.24,0.00,0,1
1590.90,0.24,0.00,0,1
1596.05,0.24,0.00,0,1
1601.20,0.24,0.00,0,1
1606.35,0.24,0.00,0,1
1611.50,0.24,0.00,0,1
1616.65,0.24,0.00,0,1
1621.81,0.24,0.00,0,1
1626.95,0.24,0.00,0,1
1632.11,0.24,0.00,0,1
1637.26,0.24,0.00,0,1
1642.41,0.24,0.00,0,1
1647.50,0.24,0.00,0,1
1652.65,0.24,0.00,0,1
1657.80,0.24,0.00,0,1
1662.95,0.24,0.00,0,1
1668.10,0.24,0.00,0,1
1673.25,0.24,0.00,0,1
1678.40,0.24,0.00,0,1
1683.55,0.24,0.00,0,1
1688.70,0.24,0.00,0,1
1693.86,0.24,0.00,0,1
1699.01,0.24,0.00,0,1
1704.16,0.24,0.00,0,1
1709.31,0.24,0.00,0,1
1714.46,0.24,0.00,0,1
1719.62,0.24,0.00,0,1
1724.77,0.24,0.00,0,1
1729.92,0.24,0.00,0,1
1735.07,0.24,0.00,0,1
1740.22,0.24,0.00,0,1
1745.37,0.24,0.00,0,1
1750.47,0.24,0.00,0,1
1755.62,0.24,0.00,0,1
1760.77,0.24,0.00,0,1
1765.92,0.24,0.00,0,1
1771.07,0.24,0.00,0,1
1776.22,0.24,0.00,0,1
1781.37,0.24,0.00,0,1
1786.53,0.24,0.00,0,1
1791.68,0.24,0.00,0,1
1796.83,0.24,0.00,0,1
1801.98,0.24,0.00,0,1
1807.13,0.24,0.00,0,1
1812.29,0.24,0.00,0,1
1817.43,0.24,0.00,0,1
1822.59,0.24,0.00,0,1
1827.74,0.24,0.00,0,1
1832.89,0.24,0.00,0,1
1838.04,0.24,0.00,0,1
1843.20,0.24,0.00,0,1
1848.35,0.24,0.00,0,1
1853.50,0.24,0.00,0,1
1858.65,0.24,0.00,0,1
1863.80,0.24,0.00,0,1
1868.95,0.24,0.00,0,1
1874.10,0.24,0.00,0,1
1879.25,0.24,0.00,0,1
1884.40,0.24,0.00,0,1
1889.56,0.24,0.00,0,1
1894.71,0.24,0.00,0,1
1899.87,0.24,0.00,0,1
1905.02,0.24,0.00,0,1
1910.17,0.24,0.00,0,1
1915.32,0.24,0.00,0,1
1920.48,0.24,0.00,0,1
1925.63,0.24,0.00,0,1
1930.78,0.24,0.00,0,1
1935.93,0.24,0.00,0,1
1941.08,0.24,0.00,0,1
1946.23,0.24,0.00,0,1
1951.38,0.24,0.00,0,1
1956.55,0.24,0.00,0,1
1961.78,0.24,0.00,0,1
1966.93,0.24,0.00,0,1
1972.09,0.24,0.00,0,1
1977.23,0.24,0.00,0,1
1982.38,0.24,0.00,0,1
1987.53,0.24,0.00,0,1
1992.68,0.24,0.00,0,1
1997.83,0.24,0.00,0,1
2002.98,0.24,0.00,0,1
2008.14,0.24,0.00,0,1
2013.29,0.24,0.00,0,1
2018.44,0.24,0.00,0,1
2023.59,0.24,0.00,0,1
2028.74,0.24,0.00,0,1
2033.89,0.24,0.00,0,1
2039.04,0.24,0.00,0,1
2044.19,0.24,0.00,0,1
2049.34,0.24,0.00,0,1
2054.49,0.24,0.00,0,1
2059.64,0.24,0.00,0,1
2064.79,0.24,0.00,0,1
2069.94,0.24,0.00,0,1
2075.09,0.24,0.00,0,1
2080.24,0.24,0.00,0,1
2085.39,0.24,0.00,0,1
2090.54,0.24,0.00,0,1
2095.69,0.24,0.00,0,1
2100.84,0.24,0.00,0,1
2105.99,0.24,0.00,0,1
2111.14,0.24,0.00,0,1
2116.29,0.24,0.00,0,1
2121.45,0.24,0.00,0,1
2126.60,0.24,0.00,0,1
2131.76,0.24,0.00,0,1
2136.91,0.24,0.00,0,1
2142.06,0.24,0.00,0,1
2147.21,0.24,0.00,0,1
2152.36,0.24,0.00,0,1
2157.51,0.24,0.00,0,1
2162.66,0.24,0.00,0,1
2167.81,0.24,0.00,0,1
2172.96,0.24,0.00,0,1
2178.11,0.24,0.00,0,1
2183.26,0.24,0.00,0,1
2188.41,0.24,0.00,0,1
2193.57,0.24,0.00,0,1
2198.72,0.24,0.00,0,1
2203.87,0.24,0.00,0,1
2209.02,0.24,0.00,0,1
2214.17,0.24,0.00,0,1
2219.32,0.24,0.00,0,1
2224.47,0.24,0.00,0,1
2229.62,0.24,0.00,0,1
2234.77,0.24,0.00,0,1
2239.92,0.24,0.00,0,1
2245.07,0.24,0.00,0,1
2250.22,0.24,0.00,0,1
2255.38,0.24,0.00,0,1
2260.53,0.24,0.00,0,1
2265.68,0.24,0.00,0,1
2270.83,0.24,0.00,0,1
2275.98,0.24,0.00,0,1
2281.13,0.24,0.00,0,1
2286.28,0.24,0.00,0,1
2291.43,0.24,0.00,0,1
2296.58,0.24,0.00,0,1
2301.73,0.24,0.00,0,1
2306.88,0.24,0.00,0,1
2312.04,0.24,0.00,0,1
2317.20,0.24,0.00,0,1
2322.37,0.24,0.00,0,1
2327.51,0.24,0.00,0,1
2332.66,0.24,0.00,0,1
2337.82,0.24,0.00,0,1
2342.96,0.24,0.00,0,1
2348.12,0.24,0.00,0,1
2353.27,0.24,0.00,0,1
2358.42,0.24,0.00,0,1
2363.58,0.24,0.00,0,1
2368.73,0.24,0.00,0,1
2373.88,0.24,0.00,0,1
2379.04,0.24,0.00,0,1
2384.20,0.24,0.00,0,1
2389.35,0.24,0.00,0,1
2394.51,0.24,0.00,0,1
2399.68,0.24,0.00,0,1
2404.85,0.24,0.00,0,1
2410.04,0.24,0.00,0,1
2415.19,0.24,0.00,0,1
2420.34,0.24,0.00,0,1
2425.49,0.24,0.00,0,1
2430.64,0.24,0.00,0,1
2435.79,0.24,0.00,0,1
2440.94,0.24,0.00,0,1
2446.09,0.24,0.00,0,1
2451.24,0.24,0.00,0,1
2456.39,0.24,0.00,0,1
2461.54,0.24,0.00,0,1
2466.69,0.24,0.00,0,1
2471.84,0.24,0.00,0,1
2476.99,0.24,0.00,0,1
2482.14,0.24,0.00,0,1
2487.29,0.24,0.00,0,1
2492.44,0.24,0.00,0,1
2497.59,0.24,0.00,0,1
2502.74,0.24,0.00,0,1
2507.89,0.24,0.00,0,1
2513.05,0.24,0.00,0,1
2518.20,0.24,0.00,0,1
2523.31,0.24,0.00,0,1
2528.46,0.24,0.00,0,1
2533.61,0.24,0.00,0,1
2538.76,0.24,0.00,0,1
2543.91,0.24,0.00,0,1
2549.06,0.24,0.00,0,1
2554.21,0.24,0.00,0,1
2559.36,0.24,0.00,0,1
2564.51,0.24,0.00,0,1
2569.66,0.24,0.00,0,1
2574.81,0.24,0.00,0,1
2579.96,0.24,0.00,0,1
2585.11,0.24,0.00,0,1
2590.26,0.24,0.00,0,1
2595.41,0.24,0.00,0,1
2600.56,0.24,0.00,0,1
2605.71,0.24,0.00,0,1
2610.86,0.24,0.00,0,1
2616.01,0.24,0.00,0,1
2621.16,0.24,0.00,0,1
2626.31,0.24,0.00,0,1
2631.46,0.24,0.00,0,1
2636.61,0.24,0.00,0,1
2641.76,0.24,0.00,0,1
2646.91,0.24,0.00,0,1
2652.06,0.24,0.00,0,1
2657.16,0.24,0.00,0,1
2662.31,0.24,0.00,0,1
2667.46,0.24,0.00,0,1
2672.61,0.24,0.00,0,1
2677.76,0.24,0.00,0,1
2682.91,0.24,0.00,0,1
2688.06,0.24,0.00,0,1
2693.22,0.24,0.00,0,1
2698.37,0.24,0.00,0,1
2703.53,0.24,0.00,0,1
2708.68,0.24,0.00,0,1
2713.83,0.24,0.00,0,1
2718.98,0.24,0.00,0,1
2724.14,0.24,0.00,0,1
2729.29,0.24,0.00,0,1
2734.44,0.24,0.00,0,1
2739.59,0.24,0.00,0,1
2744.74,0.24,0.00,0,1
2749.89,0.24,0.00,0,1
2755.04,0.24,0.00,0,1
2760.19,0.24,0.00,0,1
2765.34,0.24,0.00,0,1
2770.49,0.24,0.00,0,1
2775.64,0.24,0.00,0,1
2780.79,0.24,0.00,0,1
2785.94,0.24,0.00,0,1
2791.09,0.24,0.00,0,1
2796.24,0.24,0.00,0,1
2801.39,0.24,0.00,0,1
2806.56,0.24,0.00,0,1
2811.71,0.24,0.00,0,1
2816.86,0.24,0.00,0,1
2822.01,0.24,0.00,0,1
2827.16,0.24,0.00,0,1
2832.31,0.24,0.00,0,1
2837.46,0.24,0.00,0,1
2842.61,0.24,0.00,0,1
2847.76,0.24,0.00,0,1
2852.91,0.24,0.00,0,1
2858.06,0.24,0.00,0,1
2863.22,0.24,0.00,0,1
2868.37,0.24,0.00,0,1
2873.52,0.24,0.00,0,1
2878.67,0.24,0.00,0,1
2883.82,0.24,0.00,0,1
2888.97,0.24,0.00,0,1
2894.12,0.24,0.00,0,1
2899.27,0.24,0.00,0,1
2904.42,0.24,0.00,0,1
2909.57,0.24,0.00,0,1
2914.72,0.24,0.00,0,1
2919.96,0.24,0.00,0,1
2925.12,0.24,0.00,0,1
2930.27,0.24,0.00,0,1
2935.42,0.24,0.00,0,1
2940.57,0.24,0.00,0,1
2945.72,0.24,0.00,0,1
2950.87,0.24,0.00,0,1
2956.02,0.24,0.00,0,1
2961.17,0.24,0.00,0,1
2966.32,0.24,0.00,0,1
2971.47,0.24,0.00,0,1
2976.62,0.24,0.00,0,1
2981.77,0.24,0.00,0,1
2986.92,0.24,0.00,0,1
2992.07,0.24,0.00,0,1
2997.22,0.24,0.00,0,1
3002.37,0.24,0.00,0,1
3007.53,0.24,0.00,0,1
3012.68,0.24,0.00,0,1
3017.82,0.24,0.00,0,1
3022.97,0.24,0.00,0,1
3028.13,0.24,0.00,0,1
3033.28,0.24,0.00,0,1
3038.43,0.24,0.00,0,1
3043.58,0.24,0.00,0,1
3048.73,0.24,0.00,0,1
3053.88,0.24,0.00,0,1
3059.03,0.24,0.00,0,1
3064.18,0.24,0.00,0,1
3069.33,0.24,0.00,0,1
3074.49,0.24,0.00,0,1
3079.63,0.24,0.00,0,1
3084.78,0.24,0.00,0,1
3089.98,0.24,0.00,0,1
3095.13,0.24,0.00,0,1
3100.28,0.24,0.00,0,1
3105.43,0.24,0.00,0,1
3110.58,0.24,0.00,0,1
3115.73,0.24,0.00,0,1
3120.88,0.24,0.00,0,1
3126.04,0.24,0.00,0,1
3131.19,0.24,0.00,0,1
3136.34,0.24,0.00,0,1
3141.49,0.24,0.00,0,1
3146.64,0.24,0.00,0,1
3151.79,0.24,0.00,0,1
3156.93,0.24,0.00,0,1
3162.07,0.24,0.00,0,1
3167.17,0.24,0.00,0,1
3172.31,0.24,0.00,0,1
3177.45,0.24,0.00,0,1
3182.60,0.24,0.00,0,1
3187.74,0.24,0.00,0,1
3192.89,0.24,0.00,0,1
3198.03,0.24,0.00,0,1
3203.18,0.24,0.00,0,1
3208.33,0.24,0.00,0,1
3213.48,0.24,0.00,0,1
3218.62,0.24,0.00,0,1
3223.76,0.24,0.00,0,1
3228.91,0.24,0.00,0,1
3234.05,0.24,0.00,0,1
3239.19,0.24,0.00,0,1
3244.34,0.48,48.00,0,1
3249.48,0.48,0.00,0,1
3254.62,0.48,0.00,0,1
3259.77,0.48,0.00,0,1
3264.91,0.48,0.00,0,1
3270.06,0.48,0.00,0,1
3275.21,0.48,0.00,0,1
3280.35,0.48,0.00,0,1
3285.50,0.48,0.00,0,1
3290.64,0.48,0.00,0,1
3295.79,0.48,0.00,0,1
3300.93,0.48,0.00,0,1
3306.08,0.48,0.00,0,1
3311.22,0.48,0.00,0,1
3316.37,0.48,0.00,0,1
3321.52,0.48,0.00,0,1
3326.67,0.48,0.00,0,1
3331.82,0.48,0.00,0,1
3336.96,0.48,0.00,0,1
3342.11,0.48,0.00,0,1
3347.26,0.48,0.00,0,1
3352.41,0.48,0.00,0,1
3357.55,0.48,0.00,0,1
3362.70,0.48,0.00,0,1
3367.84,0.48,0.00,0,1
3372.99,0.48,0.00,0,1
3378.13,0.48,0.00,0,1
3383.33,0.48,0.00,0,1
3388.48,0.48,0.00,0,1
3393.62,0.48,0.00,0,1
3398.77,0.48,0.00,0,1
3403.92,0.48,0.00,0,1
3409.07,0.48,0.00,0,1
3414.22,0.48,0.00,0,1
3419.36,0.48,0.00,0,1
3424.51,0.48,0.00,0,1
3429.66,0.48,0.00,0,1
3434.80,0.48,0.00,0,1
3439.95,0.48,0.00,0,1
3445.10,0.48,0.00,0,1
3450.24,0.48,0.00,0,1
3455.39,0.48,0.00,0,1
3460.53,0.48,0.00,0,1
3465.68,0.48,0.00,0,1
3470.83,0.48,0.00,0,1
3475.97,0.48,0.00,0,1
3481.12,0.48,0.00,0,1
3486.26,0.48,0.00,0,1
3491.41,0.48,0.00,0,1
3496.55,0.48,0.00,0,1
3501.70,0.48,0.00,0,1
3506.85,0.48,0.00,0,1
3511.99,0.48,0.00,0,1
3517.14,0.48,0.00,0,1
3522.29,0.48,0.00,0,1
3527.45,0.48,0.00,0,1
3532.60,0.48,0.00,0,1
3537.75,0.48,0.00,0,1
3542.90,0.48,0.00,0,1
3548.05,0.48,0.00,0,1
3553.21,0.48,0.00,0,1
3558.36,0.48,0.00,0,1
3563.51,0.48,0.00,0,1
3568.65,0.48,0.00,0,1
3573.80,0.48,0.00,0,1
3578.95,0.48,0.00,0,1
3584.09,0.48,0.00,0,1
3589.24,0.48,0.00,0,1
3594.39,0.48,0.00,0,1
3599.54,0.48,0.00,0,1
3604.69,0.48,0.00,0,1
3609.83,0.48,0.00,0,1
3614.98,0.48,0.00,0,1
3620.13,0.48,0.00,0,1
3625.28,0.48,0.00,0,1
3630.43,0.48,0.00,0,1
3635.57,0.48,0.00,0,1
3640.72,0.48,0.00,0,1
3645.87,0.48,0.00,0,1
3651.02,0.48,0.00,0,1
3656.17,0.48,0.00,0,1
3661.32,0.48,0.00,0,1
3666.46,0.48,0.00,0,1
3671.61,0.48,0.00,0,1
3676.76,0.48,0.00,0,1
3681.90,0.48,0.00,0,1
3687.05,0.48,0.00,0,1
3692.20,0.48,0.00,0,1
3697.35,0.48,0.00,0,1
3702.50,0.48,0.00,0,1
3707.64,0.48,0.00,0,1
3712.79,0.48,0.00,0,1
3717.94,0.48,0.00,0,1
3723.09,0.48,0.00,0,1
3728.25,0.48,0.00,0,1
3733.40,0.48,0.00,0,1
3738.55,0.48,0.00,0,1
3743.70,0.48,0.00,0,1
3748.84,0.48,0.00,0,1
3753.99,0.48,0.00,0,1
3759.14,0.48,0.00,0,1
3764.29,0.48,0.00,0,1
3769.44,0.48,0.00,0,1
3774.58,0.48,0.00,0,1
3779.73,0.48,0.00,0,1
3784.88,0.48,0.00,0,1
3790.02,0.48,0.00,0,1
3795.17,0.48,0.00,0,1
3800.32,0.48,0.00,0,1
3805.47,0.48,0.00,0,1
3810.62,0.48,0.00,0,1
3815.76,0.48,0.00,0,1
3820.91,0.48,0.00,0,1
3826.06,0.48,0.00,0,1
3831.21,0.48,0.00,0,1
3836.36,0.72,48.00,0,1
3841.51,0.72,0.00,0,1
3846.65,0.72,0.00,0,1
3851.80,0.72,0.00,0,1
3856.95,0.72,0.00,0,1
3862.10,0.72,0.00,0,1
3867.24,0.72,0.00,0,1
3872.39,0.72,0.00,0,1
3877.63,0.72,0.00,0,1
3882.77,0.72,0.00,0,1
3887.92,0.72,0.00,0,1
3893.00,0.72,0.00,0,1
3898.07,0.72,0.00,0,1
3903.13,0.72,0.00,0,1
3908.19,0.72,0.00,0,1
3913.25,0.72,0.00,0,1
3918.31,0.72,0.00,0,1
3923.37,0.72,0.00,0,1
3928.43,0.72,0.00,0,1
3933.49,0.72,0.00,0,1
3938.55,0.72,0.00,0,1
3943.61,0.72,0.00,0,1
3948.66,0.72,0.00,0,1
3953.72,0.72,0.00,0,1
3958.78,0.72,0.00,0,1
3963.84,0.72,0.00,0,1
3968.90,0.72,0.00,0,1
3973.96,0.72,0.00,0,1
3979.02,0.72,0.00,0,1
3984.08,0.72,0.00,0,1
3989.14,0.72,0.00,0,1
3994.20,0.72,0.00,0,1
3999.26,0.72,0.00,0,1
4004.32,0.72,0.00,0,1
4009.38,0.72,0.00,0,1
4014.44,0.72,0.00,0,1
4019.50,0.72,0.00,0,1
4024.56,0.72,0.00,0,1
4029.62,0.72,0.00,0,1
4034.68,0.72,0.00,0,1
4039.74,0.72,0.00,0,1
4044.80,0.72,0.00,0,1
4049.86,0.72,0.00,0,1
4054.92,0.72,0.00,0,1
4059.98,0.72,0.00,0,1
4065.04,0.72,0.00,0,1
4070.10,0.72,0.00,0,1
4075.16,0.72,0.00,0,1
4080.21,0.72,0.00,0,1
4085.27,0.72,0.00,0,1
4090.33,0.72,0.00,0,1
4095.39,0.72,0.00,0,1
4100.45,0.72,0.00,0,1
4105.51,0.72,0.00,0,1
4110.57,0.72,0.00,0,1
4115.63,0.72,0.00,0,1
4120.69,0.72,0.00,0,1
4125.75,0.72,0.00,0,1
4130.80,0.72,0.00,0,1
4135.86,0.72,0.00,0,1
4140.92,0.72,0.00,0,1
4145.98,0.72,0.00,0,1
4151.04,0.72,0.00,0,1
4156.10,0.72,0.00,0,1
4161.16,0.72,0.00,0,1
4166.22,0.72,0.00,0,1
4171.28,0.72,0.00,0,1
4176.34,0.72,0.00,0,1
4181.40,0.72,0.00,0,1
4186.46,0.72,0.00,0,1
4191.52,0.72,0.00,0,1
4196.58,0.72,0.00,0,1
4201.65,0.72,0.00,0,1
4206.70,0.72,0.00,0,1
4211.77,0.72,0.00,0,1
4216.83,0.72,0.00,0,1
4221.89,0.72,0.00,0,1
4226.95,0.72,0.00,0,1
4232.01,0.72,0.00,0,1
4237.07,0.72,0.00,0,1
4242.13,0.72,0.00,0,1
4247.19,0.72,0.00,0,1
4252.25,0.72,0.00,0,1
4257.31,0.72,0.00,0,1
4262.37,0.72,0.00,0,1
4267.43,0.72,0.00,0,1
4272.49,0.72,0.00,0,1
4277.55,0.72,0.00,0,1
