Time,Degree,Velocity,Weight,Electromagnet_Clutch_1,Electromagnet_Clutch_2,Electromagnet_Clutch_3,Electromagnet_Clutch_4
1590.39,-85.86,-7.18,0,1,0,0
1595.51,-85.86,-7.18,0,1,0,0
1600.64,-85.86,-7.18,0,1,0,0
1605.77,-85.86,-7.18,0,1,0,0
1610.89,-85.86,-7.18,0,1,0,0
1616.02,-85.86,-7.18,0,1,0,0
1621.15,-85.86,-7.18,0,1,0,0
1626.28,-85.86,-7.18,0,1,0,0
1631.41,-85.86,-7.18,0,1,0,0
1636.54,-85.86,-7.18,0,1,0,0
1641.66,-85.86,-7.18,0,1,0,0
1646.79,-86.04,-2.62,0,1,0,0
1651.92,-86.04,-2.62,0,1,0,0
1657.04,-86.04,-2.62,0,1,0,0
1662.17,-86.04,-2.62,0,1,0,0
1667.29,-86.22,-9.27,0,1,0,0
1672.42,-86.22,-9.27,0,1,0,0
1677.55,-86.22,-9.27,0,1,0,0
1682.67,-86.22,-9.27,0,1,0,0
1687.80,-86.40,-9.88,0,1,0,0
1692.93,-86.40,-9.88,0,1,0,0
1698.05,-86.40,-9.88,0,1,0,0
1703.18,-86.40,-9.88,0,1,0,0
1708.31,-86.40,-9.88,0,1,0,0
1713.43,-86.40,-9.88,0,1,0,0
1718.56,-86.40,-9.88,0,1,0,0
1723.68,-86.40,-9.88,0,1,0,0
1728.81,-86.40,-9.88,0,1,0,0
1733.93,-86.40,-9.88,0,1,0,0
1739.06,-86.22,3.44,0,1,0,0
1744.19,-86.22,3.44,0,1,0,0
1749.31,-86.22,3.44,0,1,0,0
1754.44,-86.22,3.44,0,1,0,0
1759.57,-86.22,3.44,0,1,0,0
1764.69,-86.22,3.44,0,1,0,0
1769.82,-86.22,3.44,0,1,0,0
1774.95,-86.22,3.44,0,1,0,0
1780.07,-86.22,3.44,0,1,0,0
1785.20,-86.22,3.44,0,1,0,0
1790.33,-86.22,3.44,0,1,0,0
1795.45,-86.40,-3.27,0,1,0,0
1800.57,-86.40,-3.27,0,1,0,0
1805.80,-86.40,-3.27,0,1,0,0
1811.00,-86.40,-3.27,0,1,0,0
1816.19,-86.40,-3.27,0,1,0,0
1822.82,-86.40,-3.27,0,1,0,0
1828.04,-86.40,-3.27,0,1,0,0
1833.25,-86.40,-3.27,0,1,0,0
1838.42,-86.40,-3.27,0,1,0,0
1843.56,-86.40,-3.27,0,1,0,0
1848.67,-86.40,-3.27,0,1,0,0
1853.78,-86.40,-3.27,0,1,0,0
1858.89,-86.40,-3.27,0,1,0,0
1864.00,-86.40,-3.27,0,1,0,0
1869.11,-86.40,-3.27,0,1,0,0
1874.22,-86.40,-3.27,0,1,0,0
1879.33,-86.40,-3.27,0,1,0,0
1884.43,-86.40,-3.27,0,1,0,0
1889.54,-86.40,-3.27,0,1,0,0
1894.65,-86.40,-3.27,0,1,0,0
1899.76,-86.22,1.67,0,1,0,0
1904.87,-86.22,1.67,0,1,0,0
1909.98,-86.22,1.67,0,1,0,0
1915.09,-86.22,1.67,0,1,0,0
1920.20,-86.22,1.67,0,1,0,0
1925.31,-86.22,1.67,0,1,0,0
1930.41,-86.22,1.67,0,1,0,0
1935.54,-86.22,1.67,0,1,0,0
1940.66,-86.22,1.67,0,1,0,0
1945.79,-86.22,1.67,0,1,0,0
1950.92,-86.04,3.69,0,1,0,0
1956.05,-86.04,3.69,0,1,0,0
1961.18,-86.04,3.69,0,1,0,0
1966.30,-86.04,3.69,0,1,0,0
1971.43,-86.04,3.69,0,1,0,0
1976.56,-86.04,3.69,0,1,0,0
1981.69,-86.04,3.69,0,1,0,0
1986.82,-86.04,3.69,0,1,0,0
1991.95,-86.04,3.69,0,1,0,0
1997.08,-86.04,3.69,0,1,0,0
2002.21,-86.04,3.69,0,1,0,0
2007.34,-86.04,3.69,0,1,0,0
2012.46,-86.22,-2.85,0,1,0,0
2017.59,-86.22,-2.85,0,1,0,0
2022.72,-86.22,-2.85,0,1,0,0
2027.85,-86.22,-2.85,0,1,0,0
2032.99,-86.22,-2.85,0,1,0,0
2038.12,-86.22,-2.85,0,1,0,0
2043.25,-86.22,-2.85,0,1,0,0
2048.38,-86.22,-2.85,0,1,0,0
2053.51,-86.22,-2.85,0,1,0,0
2058.64,-86.22,-2.85,0,1,0,0
2063.77,-86.22,-2.85,0,1,0,0
2068.90,-86.22,-2.85,0,1,0,0
2074.03,-86.22,-2.85,0,1,0,0
2079.16,-86.40,-2.69,0,1,0,0
2084.30,-86.40,-2.69,0,1,0,0
2089.43,-86.40,-2.69,0,1,0,0
2094.56,-86.40,-2.69,0,1,0,0
2099.68,-86.40,-2.69,0,1,0,0
2104.82,-86.40,-2.69,0,1,0,0
2109.94,-86.40,-2.69,0,1,0,0
2115.07,-86.40,-2.69,0,1,0,0
2120.20,-86.40,-2.69,0,1,0,0
2125.32,-86.40,-2.69,0,1,0,0
2130.46,-86.40,-2.69,0,1,0,0
2135.59,-86.40,-2.69,0,1,0,0
2140.72,-86.40,-2.69,0,1,0,0
2145.85,-86.40,-2.69,0,1,0,0
2150.98,-86.40,-2.69,0,1,0,0
2156.11,-86.40,-2.69,0,1,0,0
2161.24,-86.40,-2.69,0,1,0,0
2166.37,-86.40,-2.69,0,1,0,0
2171.50,-86.22,1.95,0,1,0,0
2176.62,-86.22,1.95,0,1,0,0
2181.76,-86.22,1.95,0,1,0,0
2186.89,-86.22,1.95,0,1,0,0
2192.02,-86.22,1.95,0,1,0,0
2197.15,-86.22,1.95,0,1,0,0
2202.38,-86.22,1.95,0,1,0,0
2207.51,-86.22,1.95,0,1,0,0
2212.64,-86.22,1.95,0,1,0,0
2217.77,-86.22,1.95,0,1,0,0
2222.90,-86.22,1.95,0,1,0,0
2228.03,-86.22,1.95,0,1,0,0
2233.16,-86.22,1.95,0,1,0,0
2238.30,-86.22,1.95,0,1,0,0
2243.42,-86.22,1.95,0,1,0,0
2248.55,-86.22,1.95,0,1,0,0
2253.68,-86.22,1.95,0,1,0,0
2258.81,-86.22,1.95,0,1,0,0
2263.93,-86.22,1.95,0,1,0,0
2269.06,-86.22,1.95,0,1,0,0
2274.19,-86.22,1.95,0,1,0,0
2279.32,-86.22,1.95,0,1,0,0
2284.45,-86.22,1.95,0,1,0,0
2289.58,-86.22,1.95,0,1,0,0
2294.71,-86.22,1.95,0,1,0,0
2299.84,-86.22,1.95,0,1,0,0
2304.97,-86.22,1.95,0,1,0,0
2310.09,-86.22,1.95,0,1,0,0
2315.22,-86.22,1.95,0,1,0,0
2320.35,-86.22,1.95,0,1,0,0
2325.48,-86.22,1.95,0,1,0,0
2330.61,-86.22,1.95,0,1,0,0
2335.74,-86.22,1.95,0,1,0,0
2340.88,-86.22,1.95,0,1,0,0
2346.01,-86.22,1.95,0,1,0,0
2351.14,-86.22,1.95,0,1,0,0
2356.26,-86.22,1.95,0,1,0,0
2361.39,-86.22,1.95,0,1,0,0
2366.52,-86.22,1.95,0,1,0,0
2371.65,-86.22,1.95,0,1,0,0
2376.78,-86.22,1.95,0,1,0,0
2381.91,-86.22,1.95,0,1,0,0
2387.04,-86.22,1.95,0,1,0,0
2392.17,-86.40,-0.81,0,1,0,0
2397.30,-86.40,-0.81,0,1,0,0
2402.44,-86.40,-0.81,0,1,0,0
2407.57,-86.40,-0.81,0,1,0,0
2412.70,-86.40,-0.81,0,1,0,0
2417.82,-86.40,-0.81,0,1,0,0
2422.95,-86.40,-0.81,0,1,0,0
2428.08,-86.40,-0.81,0,1,0,0
2433.22,-86.40,-0.81,0,1,0,0
2438.34,-86.40,-0.81,0,1,0,0
2443.48,-86.40,-0.81,0,1,0,0
2448.61,-86.40,-0.81,0,1,0,0
2453.74,-86.40,-0.81,0,1,0,0
2458.87,-86.40,-0.81,0,1,0,0
2464.00,-86.40,-0.81,0,1,0,0
2469.13,-86.40,-0.81,0,1,0,0
2474.26,-86.40,-0.81,0,1,0,0
2479.39,-86.40,-0.81,0,1,0,0
2484.52,-86.40,-0.81,0,1,0,0
2489.65,-86.40,-0.81,0,1,0,0
2494.78,-86.40,-0.81,0,1,0,0
2499.91,-86.40,-0.81,0,1,0,0
2505.04,-86.40,-0.81,0,1,0,0
2510.17,-86.40,-0.81,0,1,0,0
2515.29,-86.40,-0.81,0,1,0,0
2520.43,-86.40,-0.81,0,1,0,0
2525.55,-86.40,-0.81,0,1,0,0
2530.68,-86.40,-0.81,0,1,0,0
2535.81,-86.40,-0.81,0,1,0,0
2540.94,-86.40,-0.81,0,1,0,0
2546.08,-86.40,-0.81,0,1,0,0
2551.20,-86.40,-0.81,0,1,0,0
2556.33,-86.40,-0.81,0,1,0,0
2561.47,-86.40,-0.81,0,1,0,0
2566.59,-86.40,-0.81,0,1,0,0
2571.72,-86.40,-0.81,0,1,0,0
2576.85,-86.40,-0.81,0,1,0,0
2581.98,-86.40,-0.81,0,1,0,0
2587.11,-86.40,-0.81,0,1,0,0
2592.24,-86.40,-0.81,0,1,0,0
2597.36,-86.40,-0.81,0,1,0,0
2602.49,-86.40,-0.81,0,1,0,0
2607.62,-86.40,-0.81,0,1,0,0
2612.75,-86.40,-0.81,0,1,0,0
2617.87,-86.40,-0.81,0,1,0,0
2623.00,-86.40,-0.81,0,1,0,0
2628.13,-86.40,-0.81,0,1,0,0
2633.26,-86.40,-0.81,0,1,0,0
2638.39,-86.40,-0.81,0,1,0,0
2643.51,-86.40,-0.81,0,1,0,0
2648.65,-86.40,-0.81,0,1,0,0
2653.78,-86.40,-0.81,0,1,0,0
2658.90,-86.40,-0.81,0,1,0,0
2664.03,-86.40,-0.81,0,1,0,0
2669.16,-86.40,-0.81,0,1,0,0
2674.29,-86.40,-0.81,0,1,0,0
2679.42,-86.40,-0.81,0,1,0,0
2684.55,-86.40,-0.81,0,1,0,0
2689.68,-86.40,-0.81,0,1,0,0
2694.80,-86.40,-0.81,0,1,0,0
2699.93,-86.40,-0.81,0,1,0,0
2705.06,-86.40,-0.81,0,1,0,0
2710.19,-86.58,-0.57,0,1,0,0
2715.34,-86.58,-0.57,0,1,0,0
2720.47,-86.58,-0.57,0,1,0,0
2725.60,-86.58,-0.57,0,1,0,0
2730.73,-86.58,-0.57,0,1,0,0
2735.86,-86.58,-0.57,0,1,0,0
2740.99,-86.58,-0.57,0,1,0,0
2746.12,-86.58,-0.57,0,1,0,0
2751.26,-86.58,-0.57,0,1,0,0
2756.39,-86.58,-0.57,0,1,0,0
2761.52,-86.76,-3.65,0,1,0,0
2766.65,-86.76,-3.65,0,1,0,0
2771.78,-86.76,-3.65,0,1,0,0
2776.91,-86.76,-3.65,0,1,0,0
2782.04,-86.76,-3.65,0,1,0,0
2787.16,-86.76,-3.65,0,1,0,0
2792.29,-86.76,-3.65,0,1,0,0
2797.42,-86.76,-3.65,0,1,0,0
2802.55,-86.76,-3.65,0,1,0,0
2807.68,-86.76,-3.65,0,1,0,0
2812.81,-86.76,-3.65,0,1,0,0
2817.93,-86.76,-3.65,0,1,0,0
2823.06,-86.76,-3.65,0,1,0,0
2828.19,-86.94,-2.57,0,1,0,0
2833.32,-86.94,-2.57,0,1,0,0
2838.45,-86.94,-2.57,0,1,0,0
2843.59,-86.94,-2.57,0,1,0,0
2848.76,-86.94,-2.57,0,1,0,0
2853.92,-86.94,-2.57,0,1,0,0
2859.10,-86.94,-2.57,0,1,0,0
2864.28,-86.94,-2.57,0,1,0,0
2869.47,-86.94,-2.57,0,1,0,0
2874.61,-86.94,-2.57,0,1,0,0
2879.77,-86.94,-2.57,0,1,0,0
2884.95,-86.94,-2.57,0,1,0,0
2890.11,-86.94,-2.57,0,1,0,0
2895.25,-86.94,-2.57,0,1,0,0
2900.42,-86.94,-2.57,0,1,0,0
2905.54,-86.94,-2.57,0,1,0,0
2910.66,-86.94,-2.57,0,1,0,0
2915.78,-86.94,-2.57,0,1,0,0
2920.90,-87.12,-1.92,0,1,0,0
2926.02,-87.12,-1.92,0,1,0,0
2931.24,-87.12,-1.92,0,1,0,0
2936.35,-87.12,-1.92,0,1,0,0
2941.47,-87.12,-1.92,0,1,0,0
2946.59,-87.12,-1.92,0,1,0,0
2951.79,-87.30,-6.25,0,1,0,0
2956.91,-87.30,-6.25,0,1,0,0
2962.02,-87.30,-6.25,0,1,0,0
2967.14,-87.30,-6.25,0,1,0,0
2972.25,-87.30,-6.25,0,1,0,0
2977.36,-87.30,-6.25,0,1,0,0
2982.48,-87.48,-5.57,0,1,0,0
2987.59,-87.48,-5.57,0,1,0,0
2992.70,-87.48,-5.57,0,1,0,0
2997.82,-87.48,-5.57,0,1,0,0
3002.93,-87.48,-5.57,0,1,0,0
3008.04,-87.48,-5.57,0,1,0,0
3013.15,-87.48,-5.57,0,1,0,0
3018.27,-87.66,-4.93,0,1,0,0
3023.38,-87.66,-4.93,0,1,0,0
3028.49,-87.66,-4.93,0,1,0,0
3033.61,-87.66,-4.93,0,1,0,0
3038.72,-87.66,-4.93,0,1,0,0
3043.84,-87.66,-4.93,0,1,0,0
3048.95,-87.66,-4.93,0,1,0,0
3054.12,-87.66,-4.93,0,1,0,0
3059.25,-87.66,-4.93,0,1,0,0
3064.39,-87.66,-4.93,0,1,0,0
3069.52,-87.66,-4.93,0,1,0,0
3074.65,-87.66,-4.93,0,1,0,0
3079.78,-87.84,-3.05,0,1,0,0
3084.92,-87.84,-3.05,0,1,0,0
3090.05,-87.84,-3.05,0,1,0,0
3095.18,-87.84,-3.05,0,1,0,0
3100.32,-87.84,-3.05,0,1,0,0
3105.45,-87.84,-3.05,0,1,0,0
3110.59,-87.84,-3.05,0,1,0,0
3115.72,-87.84,-3.05,0,1,0,0
3120.86,-87.84,-3.05,0,1,0,0
3125.99,-87.84,-3.05,0,1,0,0
3131.13,-88.02,-3.54,0,1,0,0
3136.26,-88.02,-3.54,0,1,0,0
3141.40,-88.02,-3.54,0,1,0,0
3146.53,-88.02,-3.54,0,1,0,0
3151.67,-88.02,-3.54,0,1,0,0
3156.80,-88.02,-3.54,0,1,0,0
3161.92,-88.02,-3.54,0,1,0,0
3167.04,-88.02,-3.54,0,1,0,0
3172.19,-88.02,-3.54,0,1,0,0
